ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10417404,HZ155402,2/18/2016 0:30,007XX E 133RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,TRUE,533,5,9,54,04A,1183508,1817476,2016,2/10/2018 15:50,41.65433823,-87.6041975,"(41.654338229, -87.604197504)"
10417411,HZ155297,2/17/2016 20:15,002XX S LAVERGNE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1533,15,28,25,7,1143290,1898767,2016,2/10/2018 15:50,41.87825451,-87.74933761,"(41.878254511, -87.749337612)"
10417424,HZ155415,2/18/2016 2:40,008XX S CALIFORNIA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1135,11,2,27,7,1157831,1896140,2016,2/10/2018 15:50,41.87076185,-87.69601766,"(41.870761846, -87.696017659)"
10417429,HZ155428,2/18/2016 2:42,075XX S EXCHANGE AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,421,4,7,43,08A,1195459,1855385,2016,2/10/2018 15:50,41.75807855,-87.55922259,"(41.758078549, -87.559222587)"
10417437,HZ155421,2/18/2016 2:58,032XX W DOUGLAS BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1022,10,24,29,08A,1154816,1893104,2016,2/10/2018 15:50,41.86249163,-87.70716812,"(41.862491627, -87.707168116)"
10417444,HZ154109,2/16/2016 23:15,002XX E HURON ST,557,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1834,18,42,8,04A,1178046,1905133,2016,2/10/2018 15:50,41.89500328,-87.62152816,"(41.895003278, -87.62152816)"
10417446,HZ155440,2/18/2016 4:00,030XX N LOTUS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2514,25,31,19,7,1139506,1919734,2016,2/10/2018 15:50,41.93586022,-87.76271968,"(41.935860219, -87.762719678)"
10417449,HZ155273,2/15/2016 12:00,011XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,123,1,2,32,08A,1177422,1895476,2016,2/10/2018 15:50,41.86851813,-87.62411302,"(41.868518128, -87.624113021)"
10417473,HZ154245,2/7/2016 21:30,019XX N RICHMOND ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1421,14,35,22,04A,1156506,1912752,2016,2/10/2018 15:50,41.91637359,-87.70043233,"(41.91637359, -87.700432333)"
10417477,HZ154823,2/17/2016 14:07,017XX W 21ST PL,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,1234,12,25,31,04A,1165053,1889787,2016,2/10/2018 15:50,41.85317844,-87.66968352,"(41.853178442, -87.669683522)"
10417479,HZ155457,2/18/2016 5:20,048XX W PARKER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1143612,1917850,2016,2/10/2018 15:50,41.93061436,-87.74767691,"(41.930614356, -87.747676911)"
10417627,HZ155489,2/18/2016 7:10,065XX S ROCKWELL ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,832,8,15,66,7,1160169,1861090,2016,2/10/2018 15:50,41.77453252,-87.68839995,"(41.774532523, -87.688399951)"
10417628,HZ155486,2/18/2016 6:00,034XX N KOLMAR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1731,17,30,16,7,1145436,1922508,2016,2/10/2018 15:50,41.94336195,-87.74085574,"(41.94336195, -87.740855744)"
10417645,HZ155514,2/17/2016 23:00,081XX S CRANDON AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,414,4,8,46,08A,1192937,1851364,2016,2/10/2018 15:50,41.7471065,-87.56859626,"(41.747106499, -87.568596259)"
10417656,HZ155512,2/18/2016 7:30,068XX S KILDARE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,833,8,13,65,04A,1148886,1858862,2016,2/10/2018 15:50,41.76864327,-87.72981937,"(41.76864327, -87.729819373)"
10417709,HZ155586,2/18/2016 8:00,051XX S WOLCOTT AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,TRUE,FALSE,932,9,16,61,7,1164556,1870514,2016,2/10/2018 15:50,41.80030177,-87.67205216,"(41.800301773, -87.672052162)"
10417844,HZ155495,2/17/2016 21:00,029XX W WALTON ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,1211,12,26,24,7,1156447,1906068,2016,2/10/2018 15:50,41.89803332,-87.70083017,"(41.898033319, -87.700830172)"
10417866,HZ154428,2/16/2016 14:30,009XX W 88TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2222,22,21,71,08A,1171679,1846485,2016,2/10/2018 15:50,41.73420992,-87.64663353,"(41.734209915, -87.646633525)"
10417895,HZ155645,2/18/2016 9:44,006XX W 80TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,621,6,21,71,08A,1173220,1851838,2016,2/10/2018 15:50,41.74886537,-87.64083021,"(41.748865373, -87.640830213)"
10417914,HZ155707,2/18/2016 10:15,001XX S PARKSIDE AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1513,15,29,25,08A,1138636,1898830,2016,2/10/2018 15:50,41.87851302,-87.76642478,"(41.87851302, -87.766424778)"
10417915,HZ155549,2/18/2016 0:31,060XX S MICHIGAN AVE,3960,INTIMIDATION,INTIMIDATION,RESIDENCE,FALSE,FALSE,311,3,20,40,26,1178192,1864986,2016,2/10/2018 15:50,41.78483366,-87.62221273,"(41.784833656, -87.622212733)"
10417917,HZ155607,2/17/2016 9:00,013XX N LAWNDALE AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2535,25,26,23,08A,1151457,1908755,2016,2/10/2018 15:50,41.9055062,-87.71908743,"(41.905506196, -87.719087429)"
10417920,HZ155653,2/18/2016 9:45,030XX W HARRISON ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1134,11,28,27,08A,1156132,1897210,2016,2/10/2018 15:50,41.87373248,-87.70222642,"(41.873732481, -87.702226415)"
12243123,JD456668,12/11/2020 19:36,028XX N FRANCISCO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1411,14,33,21,7,1156552,1918825,2020,12/18/2020 15:51,41.93303744,-87.70009856,"(41.933037435, -87.700098561)"
10417936,HZ154754,2/17/2016 12:40,002XX N PINE AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1523,15,28,25,08A,1139459,1901147,2016,2/10/2018 15:50,41.88485621,-87.76334635,"(41.884856209, -87.763346345)"
10417939,HZ155773,2/16/2016 20:00,021XX N NORDICA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2512,25,36,25,7,1128744,1913371,2016,2/10/2018 15:50,41.9185891,-87.80241644,"(41.918589101, -87.802416438)"
10417966,HZ155789,2/18/2016 11:45,032XX W PIERCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1422,14,26,23,7,1154505,1910117,2016,2/10/2018 15:50,41.90918321,-87.70785456,"(41.909183208, -87.707854557)"
10417973,HZ155771,2/11/2016 12:55,051XX W 55TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,814,8,23,56,7,1142940,1867661,2016,2/10/2018 15:50,41.79290166,-87.75139653,"(41.79290166, -87.751396529)"
10417989,HZ155812,2/18/2016 8:30,001XX N PARKSIDE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1512,15,29,25,08A,1138578,1900413,2016,2/10/2018 15:50,41.88285803,-87.76659936,"(41.88285803, -87.766599362)"
10418034,HZ155593,2/18/2016 8:48,065XX S LOWE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,723,7,20,68,08A,1173163,1861518,2016,2/10/2018 15:50,41.77542973,-87.64075349,"(41.775429728, -87.640753492)"
10418035,HZ155676,2/18/2016 7:00,122XX S ADA ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08A,1169551,1823528,2016,2/10/2018 15:50,41.67125861,-87.65509189,"(41.671258607, -87.655091892)"
10418076,HZ155792,2/18/2016 11:24,072XX S VERNON AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,323,3,6,69,04A,1180498,1857185,2016,2/10/2018 15:50,41.76337429,-87.61399727,"(41.763374287, -87.613997273)"
10418217,HZ155867,2/17/2016 16:00,031XX N CICERO AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,2521,25,31,19,08A,1143827,1920263,2016,2/10/2018 15:50,41.93723183,-87.74682616,"(41.937231827, -87.746826163)"
10418234,HZ155833,2/18/2016 11:15,090XX S THROOP ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2222,22,21,73,08A,1169246,1844843,2016,2/10/2018 15:50,41.72975695,-87.65559428,"(41.729756954, -87.65559428)"
10418277,HZ155931,2/18/2016 12:40,009XX N CENTRAL AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1511,15,29,25,08A,1138841,1905867,2016,2/10/2018 15:50,41.89781972,-87.76550107,"(41.897819723, -87.765501067)"
10418300,HZ155930,2/18/2016 12:40,021XX E 87TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,412,4,8,45,08A,1191768,1847705,2016,2/10/2018 15:50,41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
10418304,HZ156018,2/18/2016 1:00,039XX W 59TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,822,8,13,65,7,1151071,1865187,2016,2/10/2018 15:50,41.78595772,-87.72164524,"(41.785957721, -87.721645241)"
10418335,HZ156111,2/18/2016 15:50,020XX W 62ND ST,557,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,714,7,15,67,04A,1163651,1863525,2016,2/10/2018 15:50,41.78114212,-87.67556718,"(41.781142124, -87.675567181)"
10418344,HZ156164,2/18/2016 16:02,0000X W 36TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,213,2,3,35,04A,1176726,1881132,2016,2/10/2018 15:50,41.82917291,-87.62710123,"(41.829172913, -87.627101228)"
10418350,HZ156074,2/18/2016 15:20,020XX N TRIPP AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SPORTS ARENA/STADIUM,FALSE,FALSE,2522,25,30,20,04A,1147722,1913176,2016,2/10/2018 15:50,41.91771043,-87.73269374,"(41.917710432, -87.732693735)"
10418365,HZ156058,2/18/2016 15:05,052XX S SAWYER AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,822,8,14,63,08A,1155602,1869634,2016,2/10/2018 15:50,41.79807127,-87.70491304,"(41.798071266, -87.704913039)"
10418367,HZ156043,2/18/2016 8:30,020XX N AVERS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2525,25,26,22,04A,1150382,1913335,2016,2/10/2018 15:50,41.91809521,-87.72291656,"(41.918095205, -87.722916561)"
10418370,HZ156069,2/18/2016 15:25,057XX W IRVING PARK RD,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,1633,16,38,15,08A,1137539,1926019,2016,2/10/2018 15:50,41.9531426,-87.76979681,"(41.953142599, -87.769796812)"
10418392,HZ156158,2/18/2016 15:00,053XX S WESTERN BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,932,9,16,63,7,1161429,1869298,2016,2/10/2018 15:50,41.79703036,-87.68355358,"(41.797030355, -87.683553581)"
10418395,HZ156138,2/17/2016 20:00,063XX W DIVERSEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2512,25,29,19,7,1133516,1917929,2016,2/10/2018 15:50,41.93101439,-87.78477622,"(41.931014387, -87.784776224)"
10418408,HZ156206,2/18/2016 14:30,021XX W MONROE ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1223,12,2,28,08A,1162157,1899523,2016,2/10/2018 15:50,41.87995587,-87.68004088,"(41.879955866, -87.680040875)"
10418412,HZ156153,2/18/2016 16:30,032XX W PETERSON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1711,17,39,13,04A,1153594,1939696,2016,2/10/2018 15:50,41.99036824,-87.71041143,"(41.990368238, -87.71041143)"
10418428,HZ156223,2/17/2016 23:00,037XX N FRANCISCO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1733,17,33,16,7,1156385,1924751,2016,2/10/2018 15:50,41.94930217,-87.70055152,"(41.94930217, -87.700551515)"
10418442,HZ156274,2/18/2016 17:37,014XX N KEATING AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,TRUE,2533,25,37,25,04A,1144457,1909287,2016,2/10/2018 15:50,41.90710073,-87.74478764,"(41.907100729, -87.744787643)"
10418462,HZ156291,2/18/2016 17:20,044XX W THOMAS ST,560,ASSAULT,SIMPLE,OTHER,FALSE,TRUE,1111,11,37,23,08A,1146495,1906956,2016,2/10/2018 15:50,41.9006656,-87.73736061,"(41.900665603, -87.737360606)"
10418477,HZ155835,2/18/2016 12:30,052XX N BROADWAY,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2023,20,48,77,08A,1167367,1934963,2016,2/10/2018 15:50,41.97709468,-87.6598884,"(41.977094683, -87.6598884)"
10418498,HZ156205,2/17/2016 22:00,023XX W MORSE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2411,24,50,2,7,1159423,1945868,2016,2/10/2018 15:50,42.00718608,-87.6888002,"(42.007186076, -87.688800202)"
10418508,HZ156017,2/18/2016 9:00,069XX N RAVENSWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2424,24,49,1,7,1162973,1945835,2016,2/10/2018 15:50,42.00702144,-87.67574006,"(42.007021442, -87.675740055)"
10418521,HZ156333,2/18/2016 18:25,035XX N BROADWAY,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,1925,19,46,6,08A,1171076,1923738,2016,2/10/2018 15:50,41.94621213,-87.64657968,"(41.946212132, -87.646579678)"
10418524,HZ156024,2/18/2016 15:12,001XX N CICERO AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1113,11,28,25,08A,1144364,1900336,2016,2/10/2018 15:50,41.88253992,-87.74535461,"(41.882539916, -87.745354609)"
10418528,HZ156336,2/18/2016 18:15,025XX W MADISON ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CTA BUS STOP,FALSE,FALSE,1222,12,2,28,04A,1159587,1899932,2016,2/10/2018 15:50,41.88113149,-87.68946633,"(41.881131494, -87.689466328)"
10418529,HZ156341,2/18/2016 18:50,015XX N MILWAUKEE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1424,14,1,24,08A,1163046,1910384,2016,2/10/2018 15:50,41.90974068,-87.67647127,"(41.909740682, -87.676471266)"
10418530,HZ156429,2/18/2016 0:01,002XX S LAVERGNE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,1533,15,28,25,7,1143291,1898731,2016,2/10/2018 15:50,41.8781557,-87.74933484,"(41.878155704, -87.74933484)"
10418573,HZ156489,2/18/2016 20:30,001XX S HALSTED ST,560,ASSAULT,SIMPLE,DRUG STORE,TRUE,FALSE,1232,12,27,28,08A,1171070,1899648,2016,2/10/2018 15:50,41.88010804,-87.64730998,"(41.880108035, -87.647309981)"
10418586,HZ156471,2/18/2016 20:15,010XX W 103RD PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2232,22,34,73,04A,1171170,1836184,2016,2/10/2018 15:50,41.7059536,-87.64879833,"(41.705953595, -87.648798329)"
10418595,HZ156508,2/18/2016 21:18,016XX N SPAULDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1422,14,26,23,7,1153892,1910726,2016,2/10/2018 15:50,41.9108666,-87.7100902,"(41.910866602, -87.710090197)"
10418606,HZ156362,2/18/2016 18:53,117XX S LOOMIS ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,524,5,34,53,08A,1169109,1826945,2016,2/10/2018 15:50,41.68064498,-87.65661138,"(41.680644978, -87.656611378)"
10418607,HZ156264,2/18/2016 17:43,037XX W CHICAGO AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1112,11,27,23,08A,1151140,1905078,2016,2/10/2018 15:50,41.89542237,-87.7203484,"(41.895422368, -87.720348395)"
10418608,HZ156472,2/18/2016 20:25,001XX W GARFIELD BLVD,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,225,2,3,68,08A,1176078,1868387,2016,2/10/2018 15:50,41.79421406,-87.62986147,"(41.794214064, -87.62986147)"
10418615,HZ156248,2/18/2016 16:55,038XX W WILCOX ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1122,11,28,26,08A,1150799,1899061,2016,2/10/2018 15:50,41.87891776,-87.72175831,"(41.878917763, -87.721758314)"
10418634,HZ156513,2/18/2016 20:00,071XX S WESTERN AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,832,8,18,66,08A,1161608,1857339,2016,2/10/2018 15:50,41.76420951,-87.68322872,"(41.764209513, -87.683228721)"
10418645,HZ156483,2/18/2016 16:00,070XX S PAXTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,331,3,5,43,7,1192092,1858897,2016,2/10/2018 15:50,41.76779823,-87.57144806,"(41.767798232, -87.571448056)"
10418648,HZ156492,2/4/2016 0:01,008XX E 81ST ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,FALSE,FALSE,631,6,8,44,26,1183175,1851472,2016,2/10/2018 15:50,41.74763538,-87.60436306,"(41.747635376, -87.604363064)"
10418693,HZ156567,2/18/2016 22:00,014XX N SEDGWICK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1821,18,27,8,7,1173383,1909994,2016,2/10/2018 15:50,41.908447,-87.63850935,"(41.908446999, -87.638509347)"
10418707,HZ156524,2/18/2016 21:00,054XX S ASHLAND AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,932,9,16,61,08A,1166600,1868602,2016,2/10/2018 15:50,41.79501162,-87.66461073,"(41.795011624, -87.664610728)"
10418709,HZ156526,2/18/2016 21:40,045XX S WOOD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,924,9,20,61,04A,1165109,1874586,2016,2/10/2018 15:50,41.81146413,-87.66990887,"(41.811464125, -87.669908868)"
10418754,HZ156668,2/19/2016 1:50,007XX W 72ND ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,732,7,17,68,04A,1172307,1857123,2016,2/10/2018 15:50,41.7633882,-87.64402061,"(41.763388196, -87.644020607)"
10418759,HZ156674,2/19/2016 2:10,025XX N TRIPP AVE,1025,ARSON,AGGRAVATED,APARTMENT,FALSE,FALSE,2524,25,31,20,9,1147623,1916547,2016,2/10/2018 15:50,41.92696268,-87.73297076,"(41.926962677, -87.732970758)"
